nohup: ignoring input
[385] bbox_docvqa_id=386 images=18/18 error=True
[571] bbox_docvqa_id=572 images=6/6 error=False
[220] bbox_docvqa_id=221 images=16/16 error=True
[376] bbox_docvqa_id=377 images=44/44 error=True
[386] bbox_docvqa_id=387 images=18/18 error=True
[221] bbox_docvqa_id=222 images=16/16 error=True
[722] bbox_docvqa_id=723 images=10/10 error=False
[387] bbox_docvqa_id=388 images=18/18 error=True
[222] bbox_docvqa_id=223 images=16/16 error=True
[572] bbox_docvqa_id=573 images=6/6 error=False
[377] bbox_docvqa_id=378 images=44/44 error=True
[388] bbox_docvqa_id=389 images=18/18 error=True
[223] bbox_docvqa_id=224 images=16/16 error=True
[378] bbox_docvqa_id=379 images=44/44 error=True
[723] bbox_docvqa_id=724 images=10/10 error=False
[224] bbox_docvqa_id=225 images=16/16 error=True
[389] bbox_docvqa_id=390 images=18/18 error=True
[390] bbox_docvqa_id=391 images=18/18 error=True
[225] bbox_docvqa_id=226 images=16/16 error=True
[573] bbox_docvqa_id=574 images=6/6 error=False
[379] bbox_docvqa_id=380 images=44/44 error=True
[226] bbox_docvqa_id=227 images=16/16 error=True
[724] bbox_docvqa_id=725 images=10/10 error=False
[391] bbox_docvqa_id=392 images=40/40 error=True
[574] bbox_docvqa_id=575 images=6/6 error=False
[380] bbox_docvqa_id=381 images=44/44 error=True
[227] bbox_docvqa_id=228 images=16/16 error=True
[228] bbox_docvqa_id=229 images=16/16 error=True
[381] bbox_docvqa_id=382 images=18/18 error=True
[392] bbox_docvqa_id=393 images=40/40 error=True
[725] bbox_docvqa_id=726 images=10/10 error=False
[575] bbox_docvqa_id=576 images=6/6 error=False
[331] bbox_docvqa_id=332 images=44/44 error=False
[229] bbox_docvqa_id=230 images=16/16 error=True
[230] bbox_docvqa_id=231 resume_skip=True
[231] bbox_docvqa_id=232 resume_skip=True
[232] bbox_docvqa_id=233 resume_skip=True
[233] bbox_docvqa_id=234 resume_skip=True
[234] bbox_docvqa_id=235 resume_skip=True
[235] bbox_docvqa_id=236 resume_skip=True
[236] bbox_docvqa_id=237 resume_skip=True
[237] bbox_docvqa_id=238 resume_skip=True
[238] bbox_docvqa_id=239 resume_skip=True
[239] bbox_docvqa_id=240 resume_skip=True
[382] bbox_docvqa_id=383 images=18/18 error=True
[393] bbox_docvqa_id=394 images=40/40 error=True
[383] bbox_docvqa_id=384 images=18/18 error=True
[240] bbox_docvqa_id=241 images=11/11 error=True
[576] bbox_docvqa_id=577 images=6/6 error=False
[241] bbox_docvqa_id=242 images=11/11 error=True
[726] bbox_docvqa_id=727 images=10/10 error=False
[384] bbox_docvqa_id=385 images=18/18 error=True
[242] bbox_docvqa_id=243 images=11/11 error=True
[394] bbox_docvqa_id=395 images=40/40 error=True
[385] bbox_docvqa_id=386 images=18/18 error=True
[243] bbox_docvqa_id=244 images=11/11 error=True
[395] bbox_docvqa_id=396 images=40/40 error=True
[386] bbox_docvqa_id=387 images=18/18 error=True
[577] bbox_docvqa_id=578 images=6/6 error=False
[727] bbox_docvqa_id=728 images=10/10 error=False
[244] bbox_docvqa_id=245 images=11/11 error=True
[387] bbox_docvqa_id=388 images=18/18 error=True
[245] bbox_docvqa_id=246 images=11/11 error=True
[240] bbox_docvqa_id=241 images=11/11 error=False
[396] bbox_docvqa_id=397 images=40/40 error=True
[246] bbox_docvqa_id=247 images=11/11 error=True
[388] bbox_docvqa_id=389 images=18/18 error=True
[728] bbox_docvqa_id=729 images=10/10 error=False
[247] bbox_docvqa_id=248 images=11/11 error=True
[248] bbox_docvqa_id=249 images=11/11 error=True
[389] bbox_docvqa_id=390 images=18/18 error=True
[397] bbox_docvqa_id=398 images=40/40 error=True
[249] bbox_docvqa_id=250 images=11/11 error=True
[390] bbox_docvqa_id=391 images=18/18 error=True
[398] bbox_docvqa_id=399 images=40/40 error=True
[250] bbox_docvqa_id=251 images=17/17 error=True
[391] bbox_docvqa_id=392 images=40/40 error=True
[399] bbox_docvqa_id=400 images=40/40 error=True
[251] bbox_docvqa_id=252 images=17/17 error=True
[392] bbox_docvqa_id=393 images=40/40 error=True
[400] bbox_docvqa_id=401 images=40/40 error=True
[252] bbox_docvqa_id=253 images=17/17 error=True
[393] bbox_docvqa_id=394 images=40/40 error=True
[401] bbox_docvqa_id=402 images=14/14 error=True
[253] bbox_docvqa_id=254 images=17/17 error=True
[394] bbox_docvqa_id=395 images=40/40 error=True
[402] bbox_docvqa_id=403 images=14/14 error=True
[254] bbox_docvqa_id=255 images=17/17 error=True
[403] bbox_docvqa_id=404 images=14/14 error=True
[395] bbox_docvqa_id=396 images=40/40 error=True
[404] bbox_docvqa_id=405 images=14/14 error=True
[255] bbox_docvqa_id=256 images=17/17 error=True
[405] bbox_docvqa_id=406 images=14/14 error=True
[396] bbox_docvqa_id=397 images=40/40 error=True
[406] bbox_docvqa_id=407 images=14/14 error=True
[256] bbox_docvqa_id=257 images=17/17 error=True
[407] bbox_docvqa_id=408 images=14/14 error=True
[397] bbox_docvqa_id=398 images=40/40 error=True
[257] bbox_docvqa_id=258 images=17/17 error=True
[408] bbox_docvqa_id=409 images=14/14 error=True
[409] bbox_docvqa_id=410 images=14/14 error=True
[398] bbox_docvqa_id=399 images=40/40 error=True
[258] bbox_docvqa_id=259 images=17/17 error=True
[578] bbox_docvqa_id=579 images=30/30 error=False
[410] bbox_docvqa_id=411 images=14/14 error=True
[259] bbox_docvqa_id=260 images=17/17 error=True
[260] bbox_docvqa_id=261 resume_skip=True
[261] bbox_docvqa_id=262 resume_skip=True
[262] bbox_docvqa_id=263 resume_skip=True
[263] bbox_docvqa_id=264 resume_skip=True
[264] bbox_docvqa_id=265 resume_skip=True
[265] bbox_docvqa_id=266 resume_skip=True
[266] bbox_docvqa_id=267 resume_skip=True
[267] bbox_docvqa_id=268 resume_skip=True
[268] bbox_docvqa_id=269 resume_skip=True
[269] bbox_docvqa_id=270 resume_skip=True
[270] bbox_docvqa_id=271 resume_skip=True
[271] bbox_docvqa_id=272 resume_skip=True
[272] bbox_docvqa_id=273 resume_skip=True
[273] bbox_docvqa_id=274 resume_skip=True
[274] bbox_docvqa_id=275 resume_skip=True
[275] bbox_docvqa_id=276 resume_skip=True
[276] bbox_docvqa_id=277 resume_skip=True
[399] bbox_docvqa_id=400 images=40/40 error=True
[411] bbox_docvqa_id=412 images=30/30 error=True
[400] bbox_docvqa_id=401 images=40/40 error=True
[277] bbox_docvqa_id=278 images=34/34 error=True
[401] bbox_docvqa_id=402 images=14/14 error=True
[402] bbox_docvqa_id=403 images=14/14 error=True
[579] bbox_docvqa_id=580 images=30/30 error=False
[412] bbox_docvqa_id=413 images=30/30 error=True
[332] bbox_docvqa_id=333 images=44/44 error=False
[729] bbox_docvqa_id=730 images=63/63 error=False
[403] bbox_docvqa_id=404 images=14/14 error=True
[278] bbox_docvqa_id=279 images=34/34 error=True
[404] bbox_docvqa_id=405 images=14/14 error=True
[413] bbox_docvqa_id=414 images=30/30 error=True
[405] bbox_docvqa_id=406 images=14/14 error=True
[279] bbox_docvqa_id=280 images=34/34 error=True
[580] bbox_docvqa_id=581 images=30/30 error=False
[414] bbox_docvqa_id=415 images=30/30 error=True
[406] bbox_docvqa_id=407 images=14/14 error=True
[280] bbox_docvqa_id=281 images=34/34 error=True
[407] bbox_docvqa_id=408 images=14/14 error=True
[415] bbox_docvqa_id=416 images=30/30 error=True
[408] bbox_docvqa_id=409 images=14/14 error=True
[581] bbox_docvqa_id=582 images=30/30 error=False
[281] bbox_docvqa_id=282 images=34/34 error=True
[409] bbox_docvqa_id=410 images=14/14 error=True
[410] bbox_docvqa_id=411 images=14/14 error=True
[416] bbox_docvqa_id=417 images=30/30 error=True
[730] bbox_docvqa_id=731 images=63/63 error=False
[282] bbox_docvqa_id=283 images=34/34 error=True
[411] bbox_docvqa_id=412 images=30/30 error=True
[417] bbox_docvqa_id=418 images=30/30 error=True
[582] bbox_docvqa_id=583 images=30/30 error=False
[283] bbox_docvqa_id=284 images=34/34 error=True
[418] bbox_docvqa_id=419 images=30/30 error=True
[412] bbox_docvqa_id=413 images=30/30 error=True
[284] bbox_docvqa_id=285 images=34/34 error=True
[419] bbox_docvqa_id=420 images=30/30 error=True
[413] bbox_docvqa_id=414 images=30/30 error=True
[583] bbox_docvqa_id=584 images=30/30 error=False
[241] bbox_docvqa_id=242 images=11/11 error=False
[420] bbox_docvqa_id=421 images=30/30 error=True
[285] bbox_docvqa_id=286 images=34/34 error=True
[414] bbox_docvqa_id=415 images=30/30 error=True
[731] bbox_docvqa_id=732 images=63/63 error=False
[421] bbox_docvqa_id=422 images=13/13 error=True
[584] bbox_docvqa_id=585 images=30/30 error=False
[422] bbox_docvqa_id=423 images=13/13 error=True
[286] bbox_docvqa_id=287 images=34/34 error=True
[415] bbox_docvqa_id=416 images=30/30 error=True
[423] bbox_docvqa_id=424 images=13/13 error=True
[424] bbox_docvqa_id=425 images=13/13 error=True
[287] bbox_docvqa_id=288 images=31/31 error=True
[425] bbox_docvqa_id=426 images=13/13 error=True
[416] bbox_docvqa_id=417 images=30/30 error=True
[585] bbox_docvqa_id=586 images=30/30 error=False
[426] bbox_docvqa_id=427 images=13/13 error=True
[288] bbox_docvqa_id=289 images=31/31 error=True
[427] bbox_docvqa_id=428 images=13/13 error=True
[417] bbox_docvqa_id=418 images=30/30 error=True
[428] bbox_docvqa_id=429 images=13/13 error=True
[289] bbox_docvqa_id=290 images=31/31 error=True
[429] bbox_docvqa_id=430 images=13/13 error=True
[418] bbox_docvqa_id=419 images=30/30 error=True
[290] bbox_docvqa_id=291 images=31/31 error=True
[732] bbox_docvqa_id=733 images=63/63 error=False
[430] bbox_docvqa_id=431 images=13/13 error=True
[586] bbox_docvqa_id=587 images=30/30 error=False
[333] bbox_docvqa_id=334 images=44/44 error=False
[419] bbox_docvqa_id=420 images=30/30 error=True
[291] bbox_docvqa_id=292 images=31/31 error=True
[431] bbox_docvqa_id=432 images=24/24 error=True
[292] bbox_docvqa_id=293 images=31/31 error=True
[420] bbox_docvqa_id=421 images=30/30 error=True
[587] bbox_docvqa_id=588 images=30/30 error=False
[421] bbox_docvqa_id=422 images=13/13 error=True
[432] bbox_docvqa_id=433 images=24/24 error=True
[293] bbox_docvqa_id=294 images=31/31 error=True
[422] bbox_docvqa_id=423 images=13/13 error=True
[423] bbox_docvqa_id=424 images=13/13 error=True
[294] bbox_docvqa_id=295 images=31/31 error=True
[433] bbox_docvqa_id=434 images=24/24 error=True
[424] bbox_docvqa_id=425 images=13/13 error=True
[733] bbox_docvqa_id=734 images=63/63 error=False
[425] bbox_docvqa_id=426 images=13/13 error=True
[295] bbox_docvqa_id=296 images=31/31 error=True
[334] bbox_docvqa_id=335 images=18/18 error=False
[426] bbox_docvqa_id=427 images=13/13 error=True
[434] bbox_docvqa_id=435 images=24/24 error=True
[427] bbox_docvqa_id=428 images=13/13 error=True
[296] bbox_docvqa_id=297 images=31/31 error=True
[242] bbox_docvqa_id=243 images=11/11 error=False
[428] bbox_docvqa_id=429 images=13/13 error=True
[297] bbox_docvqa_id=298 images=138/138 error=True
[435] bbox_docvqa_id=436 images=24/24 error=True
[429] bbox_docvqa_id=430 images=13/13 error=True
[298] bbox_docvqa_id=299 images=138/138 error=True
[299] bbox_docvqa_id=300 images=138/138 error=True
[430] bbox_docvqa_id=431 images=13/13 error=True
[300] bbox_docvqa_id=301 images=138/138 error=True
[436] bbox_docvqa_id=437 images=24/24 error=True
[301] bbox_docvqa_id=302 images=138/138 error=True
[588] bbox_docvqa_id=589 images=17/17 error=False
[302] bbox_docvqa_id=303 images=138/138 error=True
[303] bbox_docvqa_id=304 images=138/138 error=True
[431] bbox_docvqa_id=432 images=24/24 error=True
[335] bbox_docvqa_id=336 images=18/18 error=False
[437] bbox_docvqa_id=438 images=24/24 error=True
[304] bbox_docvqa_id=305 images=138/138 error=True
[734] bbox_docvqa_id=735 images=63/63 error=False
[305] bbox_docvqa_id=306 images=138/138 error=True
[589] bbox_docvqa_id=590 images=17/17 error=False
[306] bbox_docvqa_id=307 images=138/138 error=True
[307] bbox_docvqa_id=308 resume_skip=True
[308] bbox_docvqa_id=309 resume_skip=True
[309] bbox_docvqa_id=310 resume_skip=True
[310] bbox_docvqa_id=311 resume_skip=True
[311] bbox_docvqa_id=312 resume_skip=True
[312] bbox_docvqa_id=313 resume_skip=True
[313] bbox_docvqa_id=314 resume_skip=True
[432] bbox_docvqa_id=433 images=24/24 error=True
[438] bbox_docvqa_id=439 images=24/24 error=True
[314] bbox_docvqa_id=315 images=22/22 error=True
[590] bbox_docvqa_id=591 images=17/17 error=False
[315] bbox_docvqa_id=316 images=22/22 error=True
[439] bbox_docvqa_id=440 images=24/24 error=True
[433] bbox_docvqa_id=434 images=24/24 error=True
[316] bbox_docvqa_id=317 images=22/22 error=True
[591] bbox_docvqa_id=592 images=17/17 error=False
[317] bbox_docvqa_id=318 images=22/22 error=True
[440] bbox_docvqa_id=441 images=24/24 error=True
[441] bbox_docvqa_id=442 resume_skip=True
[442] bbox_docvqa_id=443 resume_skip=True
[443] bbox_docvqa_id=444 resume_skip=True
[444] bbox_docvqa_id=445 resume_skip=True
[445] bbox_docvqa_id=446 resume_skip=True
[446] bbox_docvqa_id=447 resume_skip=True
[447] bbox_docvqa_id=448 resume_skip=True
[448] bbox_docvqa_id=449 resume_skip=True
[449] bbox_docvqa_id=450 resume_skip=True
[450] bbox_docvqa_id=451 resume_skip=True
[451] bbox_docvqa_id=452 resume_skip=True
[452] bbox_docvqa_id=453 resume_skip=True
[453] bbox_docvqa_id=454 resume_skip=True
[454] bbox_docvqa_id=455 resume_skip=True
[455] bbox_docvqa_id=456 resume_skip=True
[456] bbox_docvqa_id=457 resume_skip=True
[457] bbox_docvqa_id=458 resume_skip=True
[458] bbox_docvqa_id=459 resume_skip=True
[459] bbox_docvqa_id=460 resume_skip=True
[460] bbox_docvqa_id=461 resume_skip=True
[434] bbox_docvqa_id=435 images=24/24 error=True
[336] bbox_docvqa_id=337 images=18/18 error=False
[318] bbox_docvqa_id=319 images=22/22 error=True
[735] bbox_docvqa_id=736 images=63/63 error=False
[592] bbox_docvqa_id=593 images=17/17 error=False
[319] bbox_docvqa_id=320 images=22/22 error=True
[461] bbox_docvqa_id=462 images=20/20 error=True
[435] bbox_docvqa_id=436 images=24/24 error=True
[320] bbox_docvqa_id=321 images=22/22 error=True
[593] bbox_docvqa_id=594 images=17/17 error=False
[321] bbox_docvqa_id=322 images=22/22 error=True
[462] bbox_docvqa_id=463 images=20/20 error=True
[243] bbox_docvqa_id=244 images=11/11 error=False
[436] bbox_docvqa_id=437 images=24/24 error=True
[322] bbox_docvqa_id=323 images=22/22 error=True
[594] bbox_docvqa_id=595 images=17/17 error=False
[323] bbox_docvqa_id=324 images=22/22 error=True
[463] bbox_docvqa_id=464 images=20/20 error=True
[437] bbox_docvqa_id=438 images=24/24 error=True
[324] bbox_docvqa_id=325 images=44/44 error=True
[736] bbox_docvqa_id=737 images=63/63 error=False
[464] bbox_docvqa_id=465 images=20/20 error=True
[595] bbox_docvqa_id=596 images=17/17 error=False
[337] bbox_docvqa_id=338 images=18/18 error=False
[438] bbox_docvqa_id=439 images=24/24 error=True
[325] bbox_docvqa_id=326 images=44/44 error=True
[465] bbox_docvqa_id=466 images=20/20 error=True
[326] bbox_docvqa_id=327 images=44/44 error=True
[596] bbox_docvqa_id=597 images=17/17 error=False
[439] bbox_docvqa_id=440 images=24/24 error=True
[327] bbox_docvqa_id=328 images=44/44 error=True
[466] bbox_docvqa_id=467 images=20/20 error=True
[440] bbox_docvqa_id=441 images=24/24 error=True
[441] bbox_docvqa_id=442 resume_skip=True
[442] bbox_docvqa_id=443 resume_skip=True
[443] bbox_docvqa_id=444 resume_skip=True
[444] bbox_docvqa_id=445 resume_skip=True
[445] bbox_docvqa_id=446 resume_skip=True
[446] bbox_docvqa_id=447 resume_skip=True
[447] bbox_docvqa_id=448 resume_skip=True
[448] bbox_docvqa_id=449 resume_skip=True
[449] bbox_docvqa_id=450 resume_skip=True
[450] bbox_docvqa_id=451 resume_skip=True
[451] bbox_docvqa_id=452 resume_skip=True
[452] bbox_docvqa_id=453 resume_skip=True
[453] bbox_docvqa_id=454 resume_skip=True
[454] bbox_docvqa_id=455 resume_skip=True
[455] bbox_docvqa_id=456 resume_skip=True
[456] bbox_docvqa_id=457 resume_skip=True
[457] bbox_docvqa_id=458 resume_skip=True
[458] bbox_docvqa_id=459 resume_skip=True
[459] bbox_docvqa_id=460 resume_skip=True
[460] bbox_docvqa_id=461 resume_skip=True
[597] bbox_docvqa_id=598 images=17/17 error=False
[328] bbox_docvqa_id=329 images=44/44 error=True
[338] bbox_docvqa_id=339 images=18/18 error=False
[467] bbox_docvqa_id=468 images=20/20 error=True
[461] bbox_docvqa_id=462 images=20/20 error=True
[329] bbox_docvqa_id=330 images=44/44 error=True
[737] bbox_docvqa_id=738 images=63/63 error=False
[330] bbox_docvqa_id=331 images=44/44 error=True
[468] bbox_docvqa_id=469 images=20/20 error=True
[462] bbox_docvqa_id=463 images=20/20 error=True
[331] bbox_docvqa_id=332 images=44/44 error=True
[469] bbox_docvqa_id=470 images=20/20 error=True
[598] bbox_docvqa_id=599 images=12/12 error=False
[463] bbox_docvqa_id=464 images=20/20 error=True
[332] bbox_docvqa_id=333 images=44/44 error=True
[339] bbox_docvqa_id=340 images=18/18 error=False
[599] bbox_docvqa_id=600 images=12/12 error=False
[470] bbox_docvqa_id=471 images=20/20 error=True
[471] bbox_docvqa_id=472 resume_skip=True
[472] bbox_docvqa_id=473 resume_skip=True
[473] bbox_docvqa_id=474 resume_skip=True
[474] bbox_docvqa_id=475 resume_skip=True
[475] bbox_docvqa_id=476 resume_skip=True
[476] bbox_docvqa_id=477 resume_skip=True
[477] bbox_docvqa_id=478 resume_skip=True
[478] bbox_docvqa_id=479 resume_skip=True
[479] bbox_docvqa_id=480 resume_skip=True
[480] bbox_docvqa_id=481 resume_skip=True
[464] bbox_docvqa_id=465 images=20/20 error=True
[244] bbox_docvqa_id=245 images=11/11 error=False
[333] bbox_docvqa_id=334 images=44/44 error=True
[481] bbox_docvqa_id=482 images=21/21 error=True
[600] bbox_docvqa_id=601 images=12/12 error=False
[334] bbox_docvqa_id=335 images=18/18 error=True
[482] bbox_docvqa_id=483 images=21/21 error=True
[465] bbox_docvqa_id=466 images=20/20 error=True
[335] bbox_docvqa_id=336 images=18/18 error=True
[483] bbox_docvqa_id=484 images=21/21 error=True
[738] bbox_docvqa_id=739 images=63/63 error=False
[601] bbox_docvqa_id=602 images=12/12 error=False
[484] bbox_docvqa_id=485 images=21/21 error=True
[336] bbox_docvqa_id=337 images=18/18 error=True
[485] bbox_docvqa_id=486 images=21/21 error=True
[486] bbox_docvqa_id=487 images=21/21 error=True
[337] bbox_docvqa_id=338 images=18/18 error=True
[466] bbox_docvqa_id=467 images=20/20 error=True
[487] bbox_docvqa_id=488 images=21/21 error=True
[602] bbox_docvqa_id=603 images=12/12 error=False
[338] bbox_docvqa_id=339 images=18/18 error=True
[488] bbox_docvqa_id=489 images=21/21 error=True
[340] bbox_docvqa_id=341 images=18/18 error=False
[339] bbox_docvqa_id=340 images=18/18 error=True
[489] bbox_docvqa_id=490 images=21/21 error=True
[340] bbox_docvqa_id=341 images=18/18 error=True
[603] bbox_docvqa_id=604 images=12/12 error=False
[467] bbox_docvqa_id=468 images=20/20 error=True
[490] bbox_docvqa_id=491 images=21/21 error=True
[491] bbox_docvqa_id=492 images=16/16 error=True
[341] bbox_docvqa_id=342 images=18/18 error=True
[492] bbox_docvqa_id=493 images=16/16 error=True
[342] bbox_docvqa_id=343 images=18/18 error=True
[468] bbox_docvqa_id=469 images=20/20 error=True
[493] bbox_docvqa_id=494 images=16/16 error=True
[494] bbox_docvqa_id=495 resume_skip=True
[495] bbox_docvqa_id=496 resume_skip=True
[343] bbox_docvqa_id=344 images=18/18 error=True
[496] bbox_docvqa_id=497 images=16/16 error=True
[344] bbox_docvqa_id=345 images=17/17 error=True
[341] bbox_docvqa_id=342 images=18/18 error=False
[497] bbox_docvqa_id=498 images=16/16 error=True
[469] bbox_docvqa_id=470 images=20/20 error=True
[345] bbox_docvqa_id=346 images=17/17 error=True
[498] bbox_docvqa_id=499 images=16/16 error=True
